"customer_id","total_orders","total_spent","avg_order_value","lifetime_purchases","f_score","m_score","fm_score","customer_segment"
3719,1,50,50.0000000000000000,44,1,4,5,Potential
1287,1,49,49.0000000000000000,44,1,4,5,Potential
1033,1,36,36.0000000000000000,44,1,4,5,Potential
2344,1,49,49.0000000000000000,44,1,4,5,Potential
518,1,49,49.0000000000000000,44,1,4,5,Potential
3584,1,77,77.0000000000000000,44,1,2,3,At Risk
1180,1,33,33.0000000000000000,44,1,5,6,Loyal
123,1,40,40.0000000000000000,44,1,4,5,Potential
1337,1,85,85.0000000000000000,44,1,1,2,At Risk
3861,1,64,64.0000000000000000,44,1,3,4,Potential
1494,1,44,44.0000000000000000,44,1,4,5,Potential
1510,1,54,54.0000000000000000,44,1,3,4,Potential
1747,1,44,44.0000000000000000,44,1,4,5,Potential
2236,1,82,82.0000000000000000,44,1,2,3,At Risk
1155,1,82,82.0000000000000000,44,1,2,3,At Risk
623,1,63,63.0000000000000000,44,1,3,4,Potential
2951,1,91,91.0000000000000000,44,1,1,2,At Risk
2273,1,38,38.0000000000000000,44,1,4,5,Potential
608,1,23,23.0000000000000000,44,1,5,6,Loyal
1507,1,30,30.0000000000000000,44,1,5,6,Loyal
2177,1,91,91.0000000000000000,44,1,1,2,At Risk
2732,1,33,33.0000000000000000,44,1,5,6,Loyal
2075,1,53,53.0000000000000000,44,1,3,4,Potential
1263,1,62,62.0000000000000000,44,1,3,4,Potential
2709,1,94,94.0000000000000000,44,1,1,2,At Risk
3428,1,38,38.0000000000000000,44,1,4,5,Potential
2971,1,74,74.0000000000000000,44,1,2,3,At Risk
2210,1,20,20.0000000000000000,44,1,5,6,Loyal
2399,1,81,81.0000000000000000,44,1,2,3,At Risk
2746,1,98,98.0000000000000000,44,1,1,2,At Risk
2409,1,55,55.0000000000000000,44,1,3,4,Potential
2663,1,98,98.0000000000000000,44,1,1,2,At Risk
2067,1,92,92.0000000000000000,44,1,1,2,At Risk
120,1,76,76.0000000000000000,44,1,2,3,At Risk
3159,1,77,77.0000000000000000,44,1,2,3,At Risk
88,1,53,53.0000000000000000,44,1,3,4,Potential
1916,1,74,74.0000000000000000,44,1,2,3,At Risk
2069,1,81,81.0000000000000000,44,1,2,3,At Risk
889,1,77,77.0000000000000000,44,1,2,3,At Risk
37,1,69,69.0000000000000000,44,1,2,3,At Risk
2360,1,81,81.0000000000000000,44,1,2,3,At Risk
3597,1,83,83.0000000000000000,44,1,2,3,At Risk
1035,1,29,29.0000000000000000,44,1,5,6,Loyal
1373,1,61,61.0000000000000000,44,1,3,4,Potential
2894,1,20,20.0000000000000000,44,1,5,6,Loyal
210,1,97,97.0000000000000000,44,1,1,2,At Risk
336,1,85,85.0000000000000000,44,1,1,2,At Risk
2661,1,85,85.0000000000000000,44,1,1,2,At Risk
1660,1,37,37.0000000000000000,44,1,4,5,Potential
2164,1,60,60.0000000000000000,44,1,3,4,Potential
1827,1,60,60.0000000000000000,44,1,3,4,Potential
1702,1,41,41.0000000000000000,44,1,4,5,Potential
3630,1,43,43.0000000000000000,44,1,4,5,Potential
39,1,37,37.0000000000000000,44,1,4,5,Potential
3399,1,60,60.0000000000000000,44,1,3,4,Potential
2383,1,60,60.0000000000000000,44,1,3,4,Potential
525,1,39,39.0000000000000000,44,1,4,5,Potential
1556,1,47,47.0000000000000000,44,1,4,5,Potential
97,1,73,73.0000000000000000,43,1,2,3,At Risk
559,1,77,77.0000000000000000,43,1,2,3,At Risk
2602,1,33,33.0000000000000000,43,1,5,6,Loyal
3740,1,31,31.0000000000000000,43,1,5,6,Loyal
2506,1,75,75.0000000000000000,43,1,2,3,At Risk
724,1,53,53.0000000000000000,43,1,3,4,Potential
3187,1,93,93.0000000000000000,43,1,1,2,At Risk
331,1,51,51.0000000000000000,43,1,3,4,Potential
1790,1,34,34.0000000000000000,43,1,5,6,Loyal
3678,1,30,30.0000000000000000,43,1,5,6,Loyal
1977,1,51,51.0000000000000000,43,1,3,4,Potential
1413,1,100,100.0000000000000000,43,1,1,2,At Risk
2085,1,94,94.0000000000000000,43,1,1,2,At Risk
1339,1,51,51.0000000000000000,43,1,4,5,Potential
3128,1,94,94.0000000000000000,43,1,1,2,At Risk
2026,1,29,29.0000000000000000,43,1,5,6,Loyal
3162,1,77,77.0000000000000000,43,1,2,3,At Risk
3467,1,42,42.0000000000000000,43,1,4,5,Potential
797,1,78,78.0000000000000000,43,1,2,3,At Risk
1608,1,72,72.0000000000000000,43,1,2,3,At Risk
110,1,85,85.0000000000000000,43,1,1,2,At Risk
893,1,64,64.0000000000000000,43,1,3,4,Potential
1219,1,79,79.0000000000000000,43,1,2,3,At Risk
1232,1,79,79.0000000000000000,43,1,2,3,At Risk
480,1,84,84.0000000000000000,43,1,1,2,At Risk
64,1,79,79.0000000000000000,43,1,2,3,At Risk
3071,1,26,26.0000000000000000,43,1,5,6,Loyal
1182,1,96,96.0000000000000000,43,1,1,2,At Risk
1686,1,48,48.0000000000000000,43,1,4,5,Potential
3767,1,59,59.0000000000000000,43,1,3,4,Potential
80,1,96,96.0000000000000000,43,1,1,2,At Risk
3557,1,88,88.0000000000000000,43,1,1,2,At Risk
231,1,88,88.0000000000000000,43,1,1,2,At Risk
3530,1,20,20.0000000000000000,43,1,5,6,Loyal
2153,1,48,48.0000000000000000,43,1,4,5,Potential
242,1,88,88.0000000000000000,43,1,1,2,At Risk
763,1,46,46.0000000000000000,43,1,4,5,Potential
2181,1,37,37.0000000000000000,43,1,4,5,Potential
1737,1,61,61.0000000000000000,43,1,3,4,Potential
2881,1,61,61.0000000000000000,43,1,3,4,Potential
2036,1,70,70.0000000000000000,43,1,2,3,At Risk
1084,1,97,97.0000000000000000,43,1,1,2,At Risk
3753,1,81,81.0000000000000000,43,1,2,3,At Risk
3085,1,37,37.0000000000000000,43,1,4,5,Potential
3502,1,87,87.0000000000000000,43,1,1,2,At Risk
3738,1,23,23.0000000000000000,43,1,5,6,Loyal
1144,1,23,23.0000000000000000,43,1,5,6,Loyal
3510,1,22,22.0000000000000000,43,1,5,6,Loyal
2567,1,38,38.0000000000000000,43,1,4,5,Potential
539,1,22,22.0000000000000000,43,1,5,6,Loyal
3211,1,67,67.0000000000000000,43,1,3,4,Potential
1252,1,86,86.0000000000000000,43,1,1,2,At Risk
348,1,41,41.0000000000000000,43,1,4,5,Potential
1543,1,44,44.0000000000000000,43,1,4,5,Potential
74,1,85,85.0000000000000000,43,1,1,2,At Risk
2905,1,41,41.0000000000000000,43,1,4,5,Potential
3491,1,82,82.0000000000000000,43,1,2,3,At Risk
3323,1,92,92.0000000000000000,43,1,1,2,At Risk
2926,1,91,91.0000000000000000,43,1,1,2,At Risk
1549,1,32,32.0000000000000000,43,1,5,6,Loyal
2433,1,66,66.0000000000000000,43,1,3,4,Potential
3670,1,52,52.0000000000000000,43,1,3,4,Potential
1483,1,67,67.0000000000000000,43,1,3,4,Potential
1308,1,32,32.0000000000000000,43,1,5,6,Loyal
2845,1,79,79.0000000000000000,42,1,2,3,At Risk
2930,1,53,53.0000000000000000,42,1,3,4,Potential
1193,1,56,56.0000000000000000,42,1,3,4,Potential
153,1,85,85.0000000000000000,42,1,1,2,At Risk
3819,1,41,41.0000000000000000,42,1,4,5,Potential
1429,1,97,97.0000000000000000,42,1,1,2,At Risk
1652,1,80,80.0000000000000000,42,1,2,3,At Risk
2330,1,97,97.0000000000000000,42,1,1,2,At Risk
173,1,67,67.0000000000000000,42,1,3,4,Potential
85,1,32,32.0000000000000000,42,1,5,6,Loyal
2256,1,39,39.0000000000000000,42,1,4,5,Potential
2629,1,51,51.0000000000000000,42,1,4,5,Potential
1982,1,91,91.0000000000000000,42,1,1,2,At Risk
2852,1,73,73.0000000000000000,42,1,2,3,At Risk
425,1,23,23.0000000000000000,42,1,5,6,Loyal
3245,1,81,81.0000000000000000,42,1,2,3,At Risk
1140,1,53,53.0000000000000000,42,1,3,4,Potential
1372,1,64,64.0000000000000000,42,1,3,4,Potential
3104,1,37,37.0000000000000000,42,1,4,5,Potential
1293,1,61,61.0000000000000000,42,1,3,4,Potential
3268,1,45,45.0000000000000000,42,1,4,5,Potential
139,1,29,29.0000000000000000,42,1,5,6,Loyal
1300,1,23,23.0000000000000000,42,1,5,6,Loyal
2685,1,45,45.0000000000000000,42,1,4,5,Potential
272,1,69,69.0000000000000000,42,1,2,3,At Risk
2431,1,100,100.0000000000000000,42,1,1,2,At Risk
3545,1,55,55.0000000000000000,42,1,3,4,Potential
2514,1,53,53.0000000000000000,42,1,3,4,Potential
3228,1,69,69.0000000000000000,42,1,2,3,At Risk
593,1,29,29.0000000000000000,42,1,5,6,Loyal
901,1,98,98.0000000000000000,42,1,1,2,At Risk
3757,1,69,69.0000000000000000,42,1,2,3,At Risk
2228,1,74,74.0000000000000000,42,1,2,3,At Risk
2018,1,32,32.0000000000000000,42,1,5,6,Loyal
495,1,68,68.0000000000000000,42,1,2,3,At Risk
532,1,51,51.0000000000000000,42,1,3,4,Potential
2264,1,40,40.0000000000000000,42,1,4,5,Potential
2166,1,55,55.0000000000000000,42,1,3,4,Potential
355,1,76,76.0000000000000000,42,1,2,3,At Risk
3209,1,30,30.0000000000000000,42,1,5,6,Loyal
2803,1,100,100.0000000000000000,42,1,1,2,At Risk
720,1,22,22.0000000000000000,42,1,5,6,Loyal
864,1,41,41.0000000000000000,42,1,4,5,Potential
2775,1,40,40.0000000000000000,42,1,4,5,Potential
957,1,99,99.0000000000000000,42,1,1,2,At Risk
1391,1,38,38.0000000000000000,42,1,4,5,Potential
2963,1,40,40.0000000000000000,42,1,4,5,Potential
3783,1,45,45.0000000000000000,42,1,4,5,Potential
1925,1,63,63.0000000000000000,42,1,3,4,Potential
1173,1,68,68.0000000000000000,42,1,2,3,At Risk
1378,1,54,54.0000000000000000,42,1,3,4,Potential
268,1,54,54.0000000000000000,42,1,3,4,Potential
1057,1,64,64.0000000000000000,42,1,3,4,Potential
2869,1,49,49.0000000000000000,42,1,4,5,Potential
318,1,82,82.0000000000000000,42,1,2,3,At Risk
2218,1,27,27.0000000000000000,42,1,5,6,Loyal
3192,1,68,68.0000000000000000,42,1,3,4,Potential
2123,1,36,36.0000000000000000,42,1,4,5,Potential
1346,1,21,21.0000000000000000,42,1,5,6,Loyal
1466,1,72,72.0000000000000000,42,1,2,3,At Risk
133,1,58,58.0000000000000000,42,1,3,4,Potential
1900,1,40,40.0000000000000000,42,1,4,5,Potential
745,1,66,66.0000000000000000,42,1,3,4,Potential
3843,1,84,84.0000000000000000,42,1,2,3,At Risk
847,1,72,72.0000000000000000,42,1,2,3,At Risk
1462,1,95,95.0000000000000000,42,1,1,2,At Risk
3060,1,71,71.0000000000000000,42,1,2,3,At Risk
1238,1,92,92.0000000000000000,42,1,1,2,At Risk
2760,1,59,59.0000000000000000,42,1,3,4,Potential
1443,1,92,92.0000000000000000,42,1,1,2,At Risk
1174,1,76,76.0000000000000000,42,1,2,3,At Risk
364,1,88,88.0000000000000000,42,1,1,2,At Risk
1490,1,26,26.0000000000000000,42,1,5,6,Loyal
3717,1,53,53.0000000000000000,42,1,3,4,Potential
2996,1,96,96.0000000000000000,42,1,1,2,At Risk
685,1,82,82.0000000000000000,42,1,2,3,At Risk
1272,1,57,57.0000000000000000,42,1,3,4,Potential
2988,1,36,36.0000000000000000,42,1,4,5,Potential
3479,1,57,57.0000000000000000,42,1,3,4,Potential
2041,1,25,25.0000000000000000,42,1,5,6,Loyal
436,1,28,28.0000000000000000,42,1,5,6,Loyal
1065,1,28,28.0000000000000000,42,1,5,6,Loyal
3370,1,51,51.0000000000000000,42,1,4,5,Potential
198,1,78,78.0000000000000000,41,1,2,3,At Risk
215,1,50,50.0000000000000000,41,1,4,5,Potential
3282,1,69,69.0000000000000000,41,1,2,3,At Risk
2787,1,51,51.0000000000000000,41,1,4,5,Potential
722,1,57,57.0000000000000000,41,1,3,4,Potential
3249,1,79,79.0000000000000000,41,1,2,3,At Risk
197,1,88,88.0000000000000000,41,1,1,2,At Risk
29,1,94,94.0000000000000000,41,1,1,2,At Risk
785,1,72,72.0000000000000000,41,1,2,3,At Risk
1371,1,67,67.0000000000000000,41,1,3,4,Potential
3437,1,83,83.0000000000000000,41,1,2,3,At Risk
1678,1,35,35.0000000000000000,41,1,4,5,Potential
1034,1,52,52.0000000000000000,41,1,3,4,Potential
2844,1,26,26.0000000000000000,41,1,5,6,Loyal
438,1,50,50.0000000000000000,41,1,4,5,Potential
3325,1,32,32.0000000000000000,41,1,5,6,Loyal
3331,1,96,96.0000000000000000,41,1,1,2,At Risk
2157,1,83,83.0000000000000000,41,1,2,3,At Risk
3781,1,57,57.0000000000000000,41,1,3,4,Potential
1748,1,23,23.0000000000000000,41,1,5,6,Loyal
2757,1,23,23.0000000000000000,41,1,5,6,Loyal
2672,1,64,64.0000000000000000,41,1,3,4,Potential
2841,1,47,47.0000000000000000,41,1,4,5,Potential
3375,1,47,47.0000000000000000,41,1,4,5,Potential
3495,1,38,38.0000000000000000,41,1,4,5,Potential
1268,1,83,83.0000000000000000,41,1,2,3,At Risk
3675,1,65,65.0000000000000000,41,1,3,4,Potential
3774,1,60,60.0000000000000000,41,1,3,4,Potential
549,1,64,64.0000000000000000,41,1,3,4,Potential
3897,1,49,49.0000000000000000,41,1,4,5,Potential
437,1,46,46.0000000000000000,41,1,4,5,Potential
2282,1,27,27.0000000000000000,41,1,5,6,Loyal
3050,1,60,60.0000000000000000,41,1,3,4,Potential
3607,1,90,90.0000000000000000,41,1,1,2,At Risk
1766,1,88,88.0000000000000000,41,1,1,2,At Risk
1381,1,35,35.0000000000000000,41,1,4,5,Potential
1454,1,93,93.0000000000000000,41,1,1,2,At Risk
3480,1,56,56.0000000000000000,41,1,3,4,Potential
3105,1,56,56.0000000000000000,41,1,3,4,Potential
2158,1,68,68.0000000000000000,41,1,2,3,At Risk
2895,1,32,32.0000000000000000,41,1,5,6,Loyal
1657,1,42,42.0000000000000000,41,1,4,5,Potential
2516,1,92,92.0000000000000000,41,1,1,2,At Risk
639,1,20,20.0000000000000000,41,1,5,6,Loyal
3482,1,67,67.0000000000000000,41,1,3,4,Potential
1436,1,95,95.0000000000000000,41,1,1,2,At Risk
2090,1,57,57.0000000000000000,41,1,3,4,Potential
1021,1,95,95.0000000000000000,41,1,1,2,At Risk
1947,1,49,49.0000000000000000,41,1,4,5,Potential
652,1,32,32.0000000000000000,41,1,5,6,Loyal
2761,1,82,82.0000000000000000,41,1,2,3,At Risk
2398,1,26,26.0000000000000000,41,1,5,6,Loyal
2935,1,22,22.0000000000000000,41,1,5,6,Loyal
578,1,52,52.0000000000000000,41,1,3,4,Potential
1763,1,42,42.0000000000000000,41,1,4,5,Potential
1749,1,93,93.0000000000000000,41,1,1,2,At Risk
3709,1,96,96.0000000000000000,41,1,1,2,At Risk
678,1,62,62.0000000000000000,41,1,3,4,Potential
526,1,37,37.0000000000000000,41,1,4,5,Potential
1310,1,21,21.0000000000000000,41,1,5,6,Loyal
2911,1,32,32.0000000000000000,41,1,5,6,Loyal
3807,1,71,71.0000000000000000,41,1,2,3,At Risk
665,1,83,83.0000000000000000,41,1,2,3,At Risk
2742,1,81,81.0000000000000000,41,1,2,3,At Risk
3277,1,99,99.0000000000000000,41,1,1,2,At Risk
2240,1,96,96.0000000000000000,41,1,1,2,At Risk
1410,1,50,50.0000000000000000,41,1,4,5,Potential
1780,1,62,62.0000000000000000,41,1,3,4,Potential
1159,1,89,89.0000000000000000,41,1,1,2,At Risk
1826,1,75,75.0000000000000000,41,1,2,3,At Risk
2198,1,88,88.0000000000000000,40,1,1,2,At Risk
2745,1,66,66.0000000000000000,40,1,3,4,Potential
2580,1,20,20.0000000000000000,40,1,5,6,Loyal
1125,1,20,20.0000000000000000,40,1,5,6,Loyal
3782,1,99,99.0000000000000000,40,1,1,2,At Risk
2404,1,22,22.0000000000000000,40,1,5,6,Loyal
3130,1,20,20.0000000000000000,40,1,5,6,Loyal
773,1,22,22.0000000000000000,40,1,5,6,Loyal
2030,1,23,23.0000000000000000,40,1,5,6,Loyal
992,1,97,97.0000000000000000,40,1,1,2,At Risk
1389,1,23,23.0000000000000000,40,1,5,6,Loyal
1636,1,24,24.0000000000000000,40,1,5,6,Loyal
1586,1,25,25.0000000000000000,40,1,5,6,Loyal
1915,1,97,97.0000000000000000,40,1,1,2,At Risk
1329,1,97,97.0000000000000000,40,1,1,2,At Risk
157,1,26,26.0000000000000000,40,2,5,7,Loyal
1551,1,26,26.0000000000000000,40,2,5,7,Loyal
2628,1,26,26.0000000000000000,40,2,5,7,Loyal
3139,1,95,95.0000000000000000,40,2,1,3,At Risk
292,1,26,26.0000000000000000,40,2,5,7,Loyal
2295,1,95,95.0000000000000000,40,2,1,3,At Risk
3614,1,27,27.0000000000000000,40,2,5,7,Loyal
693,1,95,95.0000000000000000,40,2,1,3,At Risk
806,1,30,30.0000000000000000,40,2,5,7,Loyal
342,1,20,20.0000000000000000,40,2,5,7,Loyal
416,1,31,31.0000000000000000,40,2,5,7,Loyal
3538,1,92,92.0000000000000000,40,2,1,3,At Risk
1625,1,32,32.0000000000000000,40,2,5,7,Loyal
1396,1,32,32.0000000000000000,40,2,5,7,Loyal
2552,1,32,32.0000000000000000,40,2,5,7,Loyal
3887,1,92,92.0000000000000000,40,2,1,3,At Risk
3818,1,91,91.0000000000000000,40,2,1,3,At Risk
1307,1,33,33.0000000000000000,40,2,5,7,Loyal
185,1,33,33.0000000000000000,40,2,5,7,Loyal
2350,1,34,34.0000000000000000,40,2,5,7,Loyal
2107,1,34,34.0000000000000000,40,2,5,7,Loyal
2385,1,35,35.0000000000000000,40,2,5,7,Loyal
3603,1,36,36.0000000000000000,40,2,4,6,Loyal
2968,1,36,36.0000000000000000,40,2,4,6,Loyal
1783,1,88,88.0000000000000000,40,2,1,3,At Risk
2833,1,37,37.0000000000000000,40,2,4,6,Loyal
24,1,88,88.0000000000000000,40,2,1,3,At Risk
529,1,88,88.0000000000000000,40,2,1,3,At Risk
3845,1,87,87.0000000000000000,40,2,1,3,At Risk
3565,1,38,38.0000000000000000,40,2,4,6,Loyal
387,1,39,39.0000000000000000,40,2,4,6,Loyal
42,1,39,39.0000000000000000,40,2,4,6,Loyal
3881,1,20,20.0000000000000000,40,2,5,7,Loyal
243,1,85,85.0000000000000000,40,2,1,3,At Risk
490,1,85,85.0000000000000000,40,2,1,3,At Risk
431,1,40,40.0000000000000000,40,2,4,6,Loyal
1121,1,84,84.0000000000000000,40,2,2,4,Potential
1721,1,84,84.0000000000000000,40,2,2,4,Potential
1921,1,84,84.0000000000000000,40,2,2,4,Potential
699,1,41,41.0000000000000000,40,2,4,6,Loyal
2573,1,42,42.0000000000000000,40,2,4,6,Loyal
1150,1,42,42.0000000000000000,40,2,4,6,Loyal
3506,1,42,42.0000000000000000,40,2,4,6,Loyal
2079,1,42,42.0000000000000000,40,2,4,6,Loyal
2872,1,43,43.0000000000000000,40,2,4,6,Loyal
2435,1,45,45.0000000000000000,40,2,4,6,Loyal
2128,1,45,45.0000000000000000,40,2,4,6,Loyal
984,1,45,45.0000000000000000,40,2,4,6,Loyal
1548,1,46,46.0000000000000000,40,2,4,6,Loyal
3301,1,80,80.0000000000000000,40,2,2,4,Potential
2200,1,47,47.0000000000000000,40,2,4,6,Loyal
1824,1,50,50.0000000000000000,40,2,4,6,Loyal
2910,1,78,78.0000000000000000,40,2,2,4,Potential
3380,1,51,51.0000000000000000,40,2,4,6,Loyal
3124,1,77,77.0000000000000000,40,2,2,4,Potential
3589,1,55,55.0000000000000000,40,2,3,5,Potential
1520,1,73,73.0000000000000000,40,2,2,4,Potential
1234,1,73,73.0000000000000000,40,2,2,4,Potential
1961,1,72,72.0000000000000000,40,2,2,4,Potential
3847,1,58,58.0000000000000000,40,2,3,5,Potential
590,1,70,70.0000000000000000,40,2,2,4,Potential
715,1,70,70.0000000000000000,40,2,2,4,Potential
2592,1,61,61.0000000000000000,40,2,3,5,Potential
563,1,62,62.0000000000000000,40,2,3,5,Potential
698,1,63,63.0000000000000000,40,2,3,5,Potential
2358,1,67,67.0000000000000000,40,2,3,5,Potential
2816,1,67,67.0000000000000000,40,2,3,5,Potential
51,1,28,28.0000000000000000,39,2,5,7,Loyal
3654,1,20,20.0000000000000000,39,2,5,7,Loyal
3384,1,43,43.0000000000000000,39,2,4,6,Loyal
2846,1,77,77.0000000000000000,39,2,2,4,Potential
1281,1,78,78.0000000000000000,39,2,2,4,Potential
1846,1,78,78.0000000000000000,39,2,2,4,Potential
1835,1,35,35.0000000000000000,39,2,4,6,Loyal
2814,1,50,50.0000000000000000,39,2,4,6,Loyal
1022,1,51,51.0000000000000000,39,2,4,6,Loyal
375,1,78,78.0000000000000000,39,2,2,4,Potential
3265,1,50,50.0000000000000000,39,2,4,6,Loyal
714,1,90,90.0000000000000000,39,2,1,3,At Risk
3220,1,40,40.0000000000000000,39,2,4,6,Loyal
1395,1,43,43.0000000000000000,39,2,4,6,Loyal
3252,1,20,20.0000000000000000,39,2,5,7,Loyal
1506,1,20,20.0000000000000000,39,2,5,7,Loyal
1864,1,21,21.0000000000000000,39,2,5,7,Loyal
237,1,68,68.0000000000000000,39,2,3,5,Potential
3640,1,44,44.0000000000000000,39,2,4,6,Loyal
1583,1,41,41.0000000000000000,39,2,4,6,Loyal
662,1,68,68.0000000000000000,39,2,2,4,Potential
245,1,42,42.0000000000000000,39,2,4,6,Loyal
1761,1,44,44.0000000000000000,39,2,4,6,Loyal
3698,1,66,66.0000000000000000,39,2,3,5,Potential
663,1,98,98.0000000000000000,39,2,1,3,At Risk
3647,1,68,68.0000000000000000,39,2,2,4,Potential
735,1,69,69.0000000000000000,39,2,2,4,Potential
3258,1,98,98.0000000000000000,39,2,1,3,At Risk
981,1,98,98.0000000000000000,39,2,1,3,At Risk
1177,1,83,83.0000000000000000,39,2,2,4,Potential
2739,1,81,81.0000000000000000,39,2,2,4,Potential
3642,1,45,45.0000000000000000,39,2,4,6,Loyal
1939,1,23,23.0000000000000000,39,2,5,7,Loyal
3575,1,70,70.0000000000000000,39,2,2,4,Potential
2025,1,23,23.0000000000000000,39,2,5,7,Loyal
2545,1,70,70.0000000000000000,39,2,2,4,Potential
3488,1,24,24.0000000000000000,39,2,5,7,Loyal
3886,1,64,64.0000000000000000,39,2,3,5,Potential
945,1,97,97.0000000000000000,39,2,1,3,At Risk
3849,1,60,60.0000000000000000,39,2,3,5,Potential
3504,1,96,96.0000000000000000,39,2,1,3,At Risk
1117,1,96,96.0000000000000000,39,2,1,3,At Risk
199,1,45,45.0000000000000000,39,2,4,6,Loyal
453,1,45,45.0000000000000000,39,2,4,6,Loyal
2247,1,96,96.0000000000000000,39,2,1,3,At Risk
3402,1,71,71.0000000000000000,39,2,2,4,Potential
1040,1,46,46.0000000000000000,39,2,4,6,Loyal
2703,1,37,37.0000000000000000,39,2,4,6,Loyal
3189,1,59,59.0000000000000000,39,2,3,5,Potential
759,1,71,71.0000000000000000,39,2,2,4,Potential
1805,1,42,42.0000000000000000,39,2,4,6,Loyal
3063,1,96,96.0000000000000000,39,2,1,3,At Risk
2536,1,80,80.0000000000000000,39,2,2,4,Potential
3332,1,58,58.0000000000000000,39,2,3,5,Potential
1884,1,58,58.0000000000000000,39,2,3,5,Potential
1619,1,72,72.0000000000000000,39,2,2,4,Potential
1027,1,95,95.0000000000000000,39,2,1,3,At Risk
3177,1,37,37.0000000000000000,39,2,4,6,Loyal
341,1,47,47.0000000000000000,39,2,4,6,Loyal
2740,1,80,80.0000000000000000,39,2,2,4,Potential
1949,1,37,37.0000000000000000,39,2,4,6,Loyal
2659,1,47,47.0000000000000000,39,2,4,6,Loyal
160,1,27,27.0000000000000000,39,2,5,7,Loyal
3390,1,57,57.0000000000000000,39,2,3,5,Potential
3199,1,94,94.0000000000000000,39,2,1,3,At Risk
3562,1,29,29.0000000000000000,39,2,5,7,Loyal
1426,1,40,40.0000000000000000,39,2,4,6,Loyal
1990,1,42,42.0000000000000000,39,2,4,6,Loyal
2916,1,30,30.0000000000000000,39,2,5,7,Loyal
3210,1,31,31.0000000000000000,39,2,5,7,Loyal
1102,1,76,76.0000000000000000,39,2,2,4,Potential
1052,1,53,53.0000000000000000,39,2,3,5,Potential
1362,1,32,32.0000000000000000,39,2,5,7,Loyal
1521,1,66,66.0000000000000000,39,2,3,5,Potential
435,1,52,52.0000000000000000,39,2,3,5,Potential
378,1,32,32.0000000000000000,39,2,5,7,Loyal
1230,1,52,52.0000000000000000,39,2,3,5,Potential
661,1,79,79.0000000000000000,39,2,2,4,Potential
3098,1,33,33.0000000000000000,39,2,5,7,Loyal
1406,1,100,100.0000000000000000,39,2,1,3,At Risk
1724,1,20,20.0000000000000000,39,2,5,7,Loyal
2394,1,97,97.0000000000000000,38,2,1,3,At Risk
576,1,86,86.0000000000000000,38,2,1,3,At Risk
1392,1,29,29.0000000000000000,38,2,5,7,Loyal
3391,1,70,70.0000000000000000,38,2,2,4,Potential
2676,1,38,38.0000000000000000,38,2,4,6,Loyal
2437,1,24,24.0000000000000000,38,2,5,7,Loyal
3015,1,65,65.0000000000000000,38,2,3,5,Potential
3764,1,24,24.0000000000000000,38,2,5,7,Loyal
326,1,70,70.0000000000000000,38,2,2,4,Potential
677,1,60,60.0000000000000000,38,2,3,5,Potential
1124,1,67,67.0000000000000000,38,2,3,5,Potential
3501,1,48,48.0000000000000000,38,2,4,6,Loyal
2449,1,25,25.0000000000000000,38,2,5,7,Loyal
49,1,55,55.0000000000000000,38,2,3,5,Potential
388,1,93,93.0000000000000000,38,2,1,3,At Risk
3203,1,37,37.0000000000000000,38,2,4,6,Loyal
2225,1,25,25.0000000000000000,38,2,5,7,Loyal
2364,1,79,79.0000000000000000,38,2,2,4,Potential
781,1,26,26.0000000000000000,38,2,5,7,Loyal
3411,1,76,76.0000000000000000,38,2,2,4,Potential
1311,1,59,59.0000000000000000,38,2,3,5,Potential
2371,1,71,71.0000000000000000,38,2,2,4,Potential
1285,1,93,93.0000000000000000,38,2,1,3,At Risk
2359,1,93,93.0000000000000000,38,2,1,3,At Risk
35,1,91,91.0000000000000000,38,2,1,3,At Risk
1622,1,46,46.0000000000000000,38,2,4,6,Loyal
3837,1,84,84.0000000000000000,38,2,2,4,Potential
